timestamp,chuva_35235000_varzea_do_grosso,nivel_35235000_varzea_do_grosso,vazao_35235000_varzea_do_grosso,chuva_35255000_siarao,nivel_35255000_siarao,vazao_35255000_siarao,chuva_35275000_sobral,nivel_35275000_sobral,vazao_35275000_sobral,chuva_35283000_santana_do_acarau,nivel_35283000_santana_do_acarau,vazao_35283000_santana_do_acarau,distancia_35235000_varzea_do_grosso,distancia_35255000_siarao,distancia_35275000_sobral,distancia_35283000_santana_do_acarau
2023-03-25,7.2,157.33333333333334,3.53125,0.4,272.796875,68.2125,12.600000000000001,254.89583333333334,133.678125,0.0,294.5625,289.940625,8.1,34.9,59.8,88.3
2023-03-26,0.0,145.35416666666666,1.8,19.2,287.2083333333333,87.69583333333333,13.8,248.57291666666666,127.496875,11.4,256.4895833333333,185.2229166666667,8.1,34.9,59.8,88.3
2023-03-27,43.6,166.38541666666666,11.222916666666668,4.8,246.89583333333334,44.541666666666664,8.6,231.26041666666666,110.72395833333333,20.0,251.57291666666666,174.3375,8.1,34.9,59.8,88.3
2023-03-28,6.4,272.1458333333333,54.2875,31.4,281.203125,80.46145833333334,23.0,231.92708333333334,112.46875,14.200000000000001,233.9375,138.18229166666666,8.1,34.9,59.8,88.3
2023-03-29,3.4000000000000004,194.98958333333334,10.86875,2.6,345.5520833333333,169.01770833333333,4.2,304.59375,189.75729166666667,2.2,287.2395833333333,270.12083333333334,8.1,34.9,59.8,88.3
2023-03-30,12.8,181.08333333333334,7.997916666666668,2.0,309.40625,112.54895833333335,10.2,290.6458333333333,172.90104166666666,0.6000000000000001,313.96875,349.0072916666666,8.1,34.9,59.8,88.3
2023-03-31,25.0,185.44791666666666,8.908333333333333,4.8,315.7239583333333,125.36041666666667,4.4,268.6145833333333,148.22187499999998,7.4,295.96875,289.684375,8.1,34.9,59.8,88.3
2023-04-01,2.4000000000000004,179.19791666666666,7.753125,15.0,305.21875,108.92812500000001,32.2,298.3125,181.92395833333333,17.599999999999998,293.5833333333333,284.19687500000003,8.1,34.9,59.8,88.3
2023-04-02,3.0,161.09375,4.2625,5.800000000000001,277.1875,74.95208333333333,14.4,274.4375,154.60468749999998,9.0,306.0729166666667,321.87708333333336,8.1,34.9,59.8,88.3
2023-04-03,5.0,200.30208333333334,12.502083333333333,5.0,350.75,177.09583333333333,1.0,274.3229166666667,154.34062500000002,28.0,293.1875,281.21875,8.1,34.9,59.8,88.3
2023-04-04,0.2,178.60416666666666,7.5874999999999995,6.4,362.96875,198.55260416666667,3.6,303.1041666666667,187.9625,57.4,315.0520833333333,357.16562500000003,8.1,34.9,59.8,88.3
2023-04-05,10.0,157.35416666666666,3.521875,0.0,328.8645833333333,145.55208333333334,0.0,280.3125,161.0,0.2,338.2708333333333,440.02708333333334,8.1,34.9,59.8,88.3
2023-04-06,5.0,173.61458333333334,6.813541666666667,14.200000000000001,269.96875,65.21041666666666,4.4,253.41666666666666,132.259375,17.8,307.8958333333333,330.6333333333333,8.1,34.9,59.8,88.3
2023-04-07,7.2,168.5625,5.577083333333333,0.2,270.0729166666667,65.33437500000001,9.2,240.29166666666666,119.11666666666667,21.6,270.2708333333333,217.946875,8.1,34.9,59.8,88.3
2023-04-08,0.0,150.97916666666666,2.5541666666666667,4.6,266.0416666666667,62.01979166666666,7.0,239.30208333333334,118.16145833333333,21.4,261.625,196.61458333333334,8.1,34.9,59.8,88.3
2023-04-09,0.0,149.16666666666666,2.3385416666666665,0.0,261.3854166666667,57.49166666666667,0.0,238.21875,117.13541666666667,0.0,266.2083333333333,207.6364583333333,8.1,34.9,59.8,88.3
2023-04-10,1.8,144.72916666666666,1.6833333333333333,0.0,263.7395833333333,60.140625,1.0,239.35416666666666,118.22500000000001,0.2,262.4166666666667,198.49791666666667,8.1,34.9,59.8,88.3
2023-04-11,0.0,142.17708333333334,1.2489583333333332,0.0,231.8125,35.703125,0.0,213.77083333333334,94.96979166666667,0.2,254.82291666666666,181.60625000000002,8.1,34.9,59.8,88.3
2023-04-12,0.0,140.66666666666666,1.0260416666666667,0.0,215.16666666666666,26.948958333333334,0.0,188.546875,74.41197916666667,0.0,228.80208333333334,129.115625,8.1,34.9,59.8,88.3
2023-04-13,0.0,138.82291666666666,0.7916666666666666,0.2,199.66666666666666,19.698958333333334,1.0,165.98958333333334,58.14895833333333,0.0,207.07291666666666,94.10104166666667,8.1,34.9,59.8,88.3
2023-04-14,0.0,138.75,0.7572916666666667,0.2,194.19920411985018,17.34634831460674,0.2,146.65625,45.82604166666667,0.2,188.55208333333334,69.71145833333334,8.1,34.9,59.8,88.3
2023-04-15,6.6,139.125,0.8208333333333333,0.0,187.91537921348313,14.873182935393258,1.2,129.640625,36.16354166666667,1.0,173.38541666666666,53.215624999999996,8.1,34.9,59.8,88.3
2023-04-16,7.6000000000000005,150.29166666666666,2.4406250000000003,3.6,183.79048295454547,13.275236742424243,9.2,118.44791666666667,30.426041666666666,38.4,163.25,43.76666666666667,8.1,34.9,59.8,88.3
2023-04-17,4.2,157.0,3.423958333333333,8.8,199.33972537878788,19.71356534090909,0.2,125.99479166666667,34.37447916666667,6.2,159.13541666666666,40.24375,8.1,34.9,59.8,88.3
2023-04-18,0.8,172.53125,6.147916666666667,1.2000000000000002,203.07886904761904,21.185491071428572,5.2,145.13020833333334,44.924479166666664,6.4,163.63541666666666,44.12395833333333,8.1,34.9,59.8,88.3
2023-04-19,3.8000000000000003,176.55208333333334,6.848958333333333,3.2,207.06845238095238,23.018526785714286,2.4000000000000004,149.015625,47.229166666666664,15.2,170.4375,50.33541666666667,8.1,34.9,59.8,88.3
2023-04-20,11.2,172.85416666666666,6.138541666666666,0.4,201.16369047619048,20.36636904761905,2.0,149.90104166666666,47.7578125,8.0,170.32291666666666,50.178124999999994,8.1,34.9,59.8,88.3
2023-04-21,0.0,176.78125,6.85625,0.0,210.6774010165864,24.818997458533975,0.0,161.875,55.362500000000004,0.2,177.88541666666666,57.78958333333333,8.1,34.9,59.8,88.3
2023-04-22,0.0,172.85416666666666,6.1343749999999995,0.0,197.2850245786517,18.667126053370787,0.0,142.33333333333334,43.31666666666666,0.2,178.53125,58.46770833333333,8.1,34.9,59.8,88.3
2023-04-23,0.0,170.125,5.625,0.0,189.4906994047619,15.453831845238094,0.0,123.875,33.1625,0.0,162.69791666666666,43.35208333333333,8.1,34.9,59.8,88.3
2023-04-24,0.0,168.8125,5.366666666666667,5.0,183.29464285714286,13.068154761904763,0.0,121.56822916666665,32.01770833333333,0.0,151.39583333333334,34.265625,8.1,34.9,59.8,88.3
2023-04-25,0.2,168.26041666666666,5.267708333333333,6.2,178.8422619047619,11.428273809523809,0.0,128.16875000000002,35.396875,2.8,142.9375,28.38854166666667,8.1,34.9,59.8,88.3
2023-04-26,54.4,171.41666666666666,5.8656250000000005,43.4,181.72951779026218,15.749315308988763,24.0,137.8303125,40.71458333333333,12.4,137.08333333333334,24.75,8.1,34.9,59.8,88.3
2023-04-27,12.200000000000001,228.71875,19.96875,12.8,310.2183988764045,144.58349719101122,30.6,230.6390625,113.77708333333334,88.4,196.89583333333334,88.72395833333333,8.1,34.9,59.8,88.3
2023-04-28,3.6,245.64583333333334,26.269791666666666,1.8,303.41493055555554,105.74385850694443,3.6,294.6666666666667,177.9333333333333,1.0,352.1666666666667,504.1927083333333,8.1,34.9,59.8,88.3
2023-04-29,19.0,300.4270833333333,58.106249999999996,13.4,309.6239845387841,113.20968905594863,0.2,265.5520833333333,144.88489583333333,5.0,315.3645833333333,355.48125,8.1,34.9,59.8,88.3
2023-04-30,3.2,335.0833333333333,89.909375,0.2,347.90900157232704,171.39801493710692,0.2,281.5520833333333,162.51770833333333,1.0,298.9895833333333,298.778125,8.1,34.9,59.8,88.3
2023-05-01,0.8,338.9791666666667,94.20729166666666,0.2,317.328125,124.03359375000001,0.0,272.2083333333333,152.21770833333332,17.8,301.2916666666667,306.43958333333336,8.1,34.9,59.8,88.3
2023-05-02,0.0,342.2083333333333,97.8125,0.0,291.734375,89.94140625,1.0,250.78645833333334,129.525,21.0,274.0104166666667,227.56458333333333,8.1,34.9,59.8,88.3
