timestamp,chuva_35235000_varzea_do_grosso,nivel_35235000_varzea_do_grosso,vazao_35235000_varzea_do_grosso,chuva_35255000_siarao,nivel_35255000_siarao,vazao_35255000_siarao,chuva_35275000_sobral,nivel_35275000_sobral,vazao_35275000_sobral,chuva_35283000_santana_do_acarau,nivel_35283000_santana_do_acarau,vazao_35283000_santana_do_acarau,dia_sin,dia_cos,distancia_35235000_varzea_do_grosso,distancia_35255000_siarao,distancia_35275000_sobral,distancia_35283000_santana_do_acarau
2021-07-30,0.0,155.5,2.65,0.2,120.45408163265306,2.8454081632653057,0.0,36.61734693877551,3.1234693877551023,0.0,67.2295918367347,3.8316326530612246,-0.4623829729035149,-0.88668031802274,8.1,34.9,59.8,88.3
2021-07-31,0.0,155.5,2.65,0.0,121.0,2.9,0.0,37.81122448979592,3.3622448979591835,0.0,65.56632653061224,3.5749999999999997,-0.4775358864374881,-0.8786122450571483,8.1,34.9,59.8,88.3
2021-08-01,0.0,156.76638023630505,2.776638023630505,0.0,121.0,2.9,0.0,38.474489795918366,3.447448979591837,0.0,63.20918367346939,3.186224489795918,-0.4925480679538642,-0.8702852410301554,8.1,34.9,59.8,88.3
2021-08-02,0.0,155.73361976369495,2.673361976369495,0.0,121.0,2.9,0.0,38.5,3.45,0.0,65.51530612244898,3.593877551020408,-0.5074150932938452,-0.8617017599480683,8.1,34.9,59.8,88.3
2021-08-03,0.0,154.65574650912995,2.523361976369495,0.0,121.0,2.9,0.0,38.87755102040816,3.4887755102040816,0.0,62.392857142857146,3.1096938775510203,-0.5221325810768248,-0.8528643314021597,8.1,34.9,59.8,88.3
2021-08-04,0.0,155.34425349087005,2.626638023630505,0.0,121.0,2.9,0.0,38.58163265306123,3.456122448979592,0.0,64.52551020408163,3.3596938775510203,-0.5366961939916003,-0.8437755598231858,8.1,34.9,59.8,88.3
2021-08-05,0.0,155.922126745435,2.692212674543502,0.0,121.48979591836735,2.9979591836734696,0.0,37.98979591836735,3.3979591836734695,0.0,63.505102040816325,3.2142857142857144,-0.5511016400745998,-0.8344381237138474,8.1,34.9,59.8,88.3
2021-08-06,0.0,156.0,2.7,0.0,122.0,3.1,0.0,38.0,3.4,0.0,62.58673469387755,3.061734693877551,-0.5653446739747425,-0.8248547748594246,8.1,34.9,59.8,88.3
2021-08-07,0.0,156.0,2.7,0.0,121.95714285714286,3.0914285714285716,0.0,37.97959183673469,3.395918367346939,0.0,64.89795918367346,3.4489795918367347,-0.5794210982045637,-0.8150283375168114,8.1,34.9,59.8,88.3
2021-08-08,0.0,156.0,2.7,0.0,121.08877551020409,2.9177551020408163,0.0,37.69387755102041,3.3387755102040817,0.0,68.51530612244898,4.05969387755102,-0.5933267643772321,-0.8049617075821958,8.1,34.9,59.8,88.3
2021-08-09,0.0,155.577873254565,2.6577873254564985,0.0,121.0,2.9,0.0,37.87755102040816,3.3755102040816327,0.0,57.724489795918366,2.5642857142857145,-0.6070575744291004,-0.794657851737625,8.1,34.9,59.8,88.3
2021-08-10,0.0,155.63533834586465,2.6635338345864663,0.0,121.0,2.9,0.0,38.03061224489796,3.4030612244897958,0.0,56.0969387755102,2.1959183673469385,-0.6206094818274228,-0.7841198065767104,8.1,34.9,59.8,88.3
2021-08-11,0.0,156.922126745435,2.7922126745435016,0.0,121.06766917293233,2.9135338345864663,0.0,37.265306122448976,3.256122448979592,0.0,60.90816326530612,2.8280612244897956,-0.6339784927628865,-0.77335067770973,8.1,34.9,59.8,88.3
2021-08-12,0.0,157.0,2.8,0.0,121.92212674543502,3.0844253490870033,0.0,37.80612244897959,3.361224489795918,0.4,66.8061224489796,3.8,-0.6471606673266059,-0.7623536388483905,8.1,34.9,59.8,88.3
2021-08-13,0.0,157.5574650912997,2.862513426423201,0.0,122.0,3.1,0.0,39.09183673469388,3.5418367346938777,0.0,63.683673469387756,3.2367346938775508,-0.6601521206712315,-0.7511319308705201,8.1,34.9,59.8,88.3
2021-08-14,0.0,159.76638023630505,3.1688506981740066,0.0,122.0,3.1,0.0,38.70918367346939,3.46530612244898,0.0,62.275510204081634,3.020408163265306,-0.6729490241558326,-0.7396888608649671,8.1,34.9,59.8,88.3
2021-08-15,0.0,160.84425349087005,3.2844253490870035,0.0,122.9938775510204,3.203673469387755,0.0,39.95918367346939,3.6918367346938776,0.0,65.59183673469387,3.551530612244898,-0.6855476064742154,-0.7280278011569848,8.1,34.9,59.8,88.3
2021-08-16,0.0,159.31149301825994,3.0889366272824916,0.0,125.82244897959184,3.5733673469387757,0.0,41.55612244897959,3.996938775510204,0.0,64.1938775510204,3.35,-0.6979441547663433,-0.7161521883143935,8.1,34.9,59.8,88.3
2021-08-17,0.0,159.0,3.05,0.0,126.45408163265306,3.645408163265306,0.0,42.16326530612245,4.1112244897959185,0.0,47.71938775510204,1.2489795918367348,-0.7101350157125356,-0.7040655221348059,8.1,34.9,59.8,88.3
2021-08-18,0.0,159.84425349087005,3.176638023630505,0.0,126.54591836734694,3.6545918367346943,0.0,41.98979591836735,4.094897959183673,0.0,46.90816326530612,1.2102040816326531,-0.7221165966101161,-0.691771364614222,8.1,34.9,59.8,88.3
2021-08-19,0.0,159.15574650912995,3.0733619763694953,0.0,126.0,3.6,0.0,41.84183673469388,4.068367346938776,0.0,59.224489795918366,2.590816326530612,-0.7338853664321993,-0.6792733388972929,8.1,34.9,59.8,88.3
2021-08-20,0.0,159.0,3.05,0.0,126.04285714285714,3.6042857142857145,0.0,42.08673469387755,4.101020408163265,0.0,62.55612244897959,3.063775510204082,-0.7454378568683003,-0.6665751282095631,8.1,34.9,59.8,88.3
2021-08-21,0.0,159.0,3.05,0.2,126.45714285714286,3.645714285714286,0.2,42.16836734693877,4.1168367346938775,0.0,61.56122448979592,3.035510204081633,-0.7567706633464625,-0.653680474772006,8.1,34.9,59.8,88.3
2021-08-22,0.0,158.98979591836735,3.0505612244897957,0.0,126.0,3.6,0.0,42.3469387755102,4.134693877551021,0.0,63.72959183673469,3.246428571428571,-0.7678804460366,-0.6405931786981752,8.1,34.9,59.8,88.3
2021-08-23,0.0,159.0,3.05,0.0,126.0,3.6,0.0,42.515306122448976,4.151530612244898,0.0,62.05612244897959,2.9867346938775508,-0.7787639308347605,-0.627317096874294,8.1,34.9,59.8,88.3
2021-08-24,0.0,159.0,3.05,0.0,125.95714285714286,3.5914285714285716,0.0,43.07142857142857,4.220408163265306,0.0,62.81122448979592,3.121428571428571,-0.7894179103280194,-0.6138561418226122,8.1,34.9,59.8,88.3
2021-08-25,0.0,159.9795918367347,3.190171858216971,0.0,125.57857142857144,3.515714285714286,0.0,42.80612244897959,4.1846938775510205,0.0,61.025510204081634,2.8933673469387755,-0.7998392447397191,-0.6002142805483686,8.1,34.9,59.8,88.3
2021-08-26,0.0,161.0,3.3,0.0,126.0,3.6,0.0,42.41326530612245,4.141326530612244,0.0,68.63265306122449,4.095918367346939,-0.8100248628547748,-0.5863955333706962,8.1,34.9,59.8,88.3
2021-08-27,0.0,160.86466165413535,3.286466165413534,0.0,126.0,3.6,0.0,42.54081632653061,4.154081632653061,0.0,61.88265306122449,3.2081632653061223,-0.8199717629247767,-0.5724039727378154,8.1,34.9,59.8,88.3
2021-08-28,0.0,160.9795918367347,3.2979591836734694,0.0,126.0,3.6,0.0,43.19387755102041,4.239795918367347,0.0,58.64795918367347,2.6923469387755103,-0.8296770135526185,-0.5582437220268655,8.1,34.9,59.8,88.3
2021-08-29,0.0,163.7561761546724,3.6600429645542425,0.0,126.0,3.6,0.0,43.275510204081634,4.255102040816326,0.0,63.39795918367347,3.2168367346938775,-0.8391377545563938,-0.5439189543287248,8.1,34.9,59.8,88.3
2021-08-30,0.0,161.89957035445758,3.405531686358754,0.0,126.9795918367347,3.6979591836734693,0.0,43.994897959183675,4.398979591836735,0.0,61.89795918367347,2.990816326530612,-0.8483511978123038,-0.5294338912181854,8.1,34.9,59.8,88.3
