timestamp,chuva_35235000_varzea_do_grosso,nivel_35235000_varzea_do_grosso,vazao_35235000_varzea_do_grosso,chuva_35255000_siarao,nivel_35255000_siarao,vazao_35255000_siarao,chuva_35275000_sobral,nivel_35275000_sobral,vazao_35275000_sobral,chuva_35283000_santana_do_acarau,nivel_35283000_santana_do_acarau,vazao_35283000_santana_do_acarau,dia_sin,dia_cos,distancia_35235000_varzea_do_grosso,distancia_35255000_siarao,distancia_35275000_sobral,distancia_35283000_santana_do_acarau
2022-03-11,26.0,172.66666666666666,6.1968749999999995,16.6,171.51041666666666,13.518749999999999,9.8,57.791666666666664,6.623958333333333,23.400000000000002,78.02083333333333,3.875,0.9326545075388224,0.36077079921678346,8.1,34.9,59.8,88.3
2022-03-12,1.4,173.71875,6.328125,9.0,263.78125,68.81145833333333,0.2,86.66666666666667,15.234375,1.4000000000000001,80.67708333333333,4.335416666666666,0.9387101892619443,0.3447073839879338,8.1,34.9,59.8,88.3
2022-03-13,0.0,151.75,2.6750000000000003,0.0,235.25,41.3125,11.2,214.9375,95.38437499999999,0.8,90.84375,6.617708333333333,0.9444892287836613,0.32854238191083485,8.1,34.9,59.8,88.3
2022-03-14,12.4,148.42708333333334,2.2427083333333333,4.0,192.66666666666666,20.961458333333333,0.2,184.89583333333334,69.065625,7.4,169.61458333333334,59.3765625,0.949989922994501,0.3122805568857947,8.1,34.9,59.8,88.3
2022-03-15,40.8,153.8125,3.1343750000000004,29.0,172.78125,13.489583333333334,38.8,140.05208333333334,39.06041666666667,2.8000000000000003,174.98958333333334,58.75052083333333,0.9552106508146316,0.2959267013472893,8.1,34.9,59.8,88.3
2022-03-16,14.8,188.29166666666666,9.825000000000001,11.8,229.8125,37.842708333333334,6.0,120.91666666666667,29.183333333333334,12.2,150.20833333333334,35.184374999999996,0.9601498736716018,0.2794856348516095,8.1,34.9,59.8,88.3
2022-03-17,13.2,184.5,8.961458333333333,3.4000000000000004,282.7604166666667,79.87395833333333,0.8,205.27083333333334,87.6125,8.4,138.0,26.54375,0.9648061359537645,0.2629622026565149,8.1,34.9,59.8,88.3
2022-03-18,0.0,157.57291666666666,3.5104166666666665,0.4,240.84375,44.01979166666666,0.2,245.38541666666666,121.565625,0.2,189.04166666666666,81.15104166666667,0.9691780654392536,0.2463612742933148,8.1,34.9,59.8,88.3
2022-03-19,7.4,152.95833333333334,2.8249999999999997,23.0,194.02083333333334,21.45,1.2,200.25,81.10520833333334,10.4,215.71875,115.19687499999999,0.9732643737003824,0.22968774213179574,8.1,34.9,59.8,88.3
2022-03-20,22.599999999999998,177.01041666666666,9.905208333333333,3.4000000000000004,204.07291666666666,26.347916666666666,35.0,157.4375,49.40520833333333,1.2,184.9375,70.371875,0.9770638564833508,0.21294651993841582,8.1,34.9,59.8,88.3
2022-03-21,28.4,275.8958333333333,56.041666666666664,0.6000000000000001,296.8125,101.06666666666666,0.2,187.17708333333334,71.75729166666666,0.0,162.21875,45.23333333333333,0.9805753940631429,0.19614254142819698,8.1,34.9,59.8,88.3
2022-03-22,26.6,181.375,7.864583333333333,1.4,298.6458333333333,101.63854166666665,5.6000000000000005,280.8125,160.15312500000002,12.200000000000001,189.33333333333334,80.59010416666666,0.9837979515735163,0.17928075881073577,8.1,34.9,59.8,88.3
2022-03-23,0.0,184.15625,8.508333333333333,8.6,278.9457547169811,76.17119693396226,8.2,258.4270833333333,135.05416666666667,1.4000000000000001,252.16145833333334,191.4651041666667,0.9867305793119814,0.162366141330764,8.1,34.9,59.8,88.3
2022-03-24,0.0,173.15625,6.248958333333333,0.6,241.79189960400652,42.670103220358726,3.8,237.26041666666666,113.878125,2.6,235.67708333333334,153.35,0.989372413019683,0.14540367380368976,8.1,34.9,59.8,88.3
2022-03-25,0.0,159.07291666666666,3.734375,2.0,223.79359567901236,33.94255401234568,14.8,205.0,84.28020833333333,31.400000000000002,210.36249999999998,106.6825,0.9917226741361015,0.12839835514655099,8.1,34.9,59.8,88.3
2022-03-26,0.0,160.15574650912995,4.028464017185821,12.0,200.83163265306123,24.163265306122447,8.8,174.9234693877551,61.25102040816327,6.6,189.6908163265306,75.65948979591838,0.9937806700284985,0.11135519690480875,8.1,34.9,59.8,88.3
2022-03-27,0.0,182.15037593984962,8.190923737916219,1.0,238.99489795918367,44.701530612244895,8.200000000000001,152.9234693877551,46.61785714285715,15.2,171.64285714285714,54.63775510204081,0.9955457941960382,0.09427922177542453,8.1,34.9,59.8,88.3
2022-03-28,0.0,168.65520945220194,5.393555316863588,11.200000000000001,276.94727891156464,72.72227891156462,4.0,221.1734693877551,99.70969387755102,1.2000000000000002,160.5,43.82295918367347,0.9970175264485267,0.07717546212664653,8.1,34.9,59.8,88.3
2022-03-29,0.0,159.8421052631579,3.859613319011815,3.4000000000000004,239.09183673469389,41.28095238095238,0.2,233.7295918367347,110.23928571428573,0.4,206.25,100.69234693877551,0.998195433059714,0.0600489585149486,8.1,34.9,59.8,88.3
2022-03-30,0.0,152.1063372717508,2.7360365198711065,1.5999999999999999,209.91474887827474,27.98741134751773,0.0,183.7908163265306,67.91785714285714,0.4,203.19897959183675,95.36938775510205,0.9990791668951153,0.042904758199554374,8.1,34.9,59.8,88.3
2022-03-31,0.0,148.62723819858925,2.287194791101465,6.4,195.92432172814665,22.177032924643186,0.0,152.39690721649484,46.2298969072165,4.0,171.58247422680412,54.76237113402062,0.999668467514313,0.025747913654988658,8.1,34.9,59.8,88.3
2022-04-01,0.0,146.53125,1.9114583333333333,12.399999999999999,197.60446599616856,22.841786398467434,0.0,141.13541666666666,39.54375,55.800000000000004,154.01041666666666,38.172916666666666,0.9999631612477099,0.008583481082087055,8.1,34.9,59.8,88.3
2022-04-02,0.0,154.125,3.016666666666667,0.0,233.2534722222222,38.42534722222222,0.0,135.17708333333334,36.38125,9.8,145.94791666666666,31.921875,0.9999631612477099,-0.008583481082086933,8.1,34.9,59.8,88.3
2022-04-03,0.0,145.8265306122449,1.8591836734693876,13.8,221.43367346938774,32.91887755102041,0.0,162.10714285714286,52.570408163265306,4.2,145.4795918367347,31.758163265306123,0.9996684675143132,-0.025747913654988314,8.1,34.9,59.8,88.3
2022-04-04,0.0,143.3673469387755,1.436734693877551,5.4,204.921452301851,25.84409112482202,0.0,173.43367346938774,60.205867346938774,58.8,170.18367346938774,53.079081632653065,0.9990791668951153,-0.04290475819955447,8.1,34.9,59.8,88.3
2022-04-05,0.0,148.0612244897959,2.1505102040816326,1.2000000000000002,197.0581395348837,22.66611295681063,0.0,179.16326530612244,64.15816326530613,0.4,177.53571428571428,60.868877551020404,0.998195433059714,-0.06004895851494825,8.1,34.9,59.8,88.3
2022-04-06,0.0,151.46938775510205,2.871428571428571,1.2000000000000002,254.30612244897958,51.04540816326531,19.4,192.89795918367346,74.84311224489795,24.6,175.60714285714286,58.804081632653066,0.9970175264485267,-0.07717546212664618,8.1,34.9,59.8,88.3
2022-04-07,0.0,199.3125,12.354166666666666,5.4,265.9583333333333,63.928125,0.2,211.98958333333334,90.31041666666665,17.6,181.94791666666666,67.0109375,0.9955457941960382,-0.0942792217754244,8.1,34.9,59.8,88.3
